Actor_User_Luid,Document_Index_generated,Endpoint_Name,Event_Outcome,Event_Outcome_Reason,Event_Time,Initiating_User_Id,Initiating_User_Luid,initiatingUserEmail,licensingRoleName,Ip_Address,Method,Referrer,Request_Id,Request_Uri,Service_Name,Session_Id,Site_Luid,Site_Name,Site_Uri,Trace_Uuid,User_Agent,View_Id,View_Name,View_Repo_Url,Vizql_Session_Id,Workbook_Id,Workbook_Name,Duration,Number_of_Records_per_vizqlserver,Workbook_Revision
e89d867f-02b0-414f-9454-d99db908aeac,60842,/dataserver/query,Failed,Timeout,2025-03-22T18:49:04,78,a52576af-5ced-4303-ab47-f7ffaf7bbbc3,obrienjames@bush.com,Viewer,202.161.82.50,POST,https://holmes.net/,6635f869-ce50-4d29-9cef-280ecc310ac5,app/wp-content,backgrounder,b99044f6-5937-44e3-9717-2f663e98c040,a3a28c51-c2f9-4b44-93e9-4ae61e2de34b,duncan.net,at-surface-join-far,b401f6b5-9f80-4b2b-ae52-342cd0d89c20,Opera/9.17.(X11; Linux x86_64; doi-IN) Presto/2.9.164 Version/11.00,9a7444e2-f579-4cd3-a9c5-3c241d8755bc,Customer-focused dedicated orchestration,http://singh-lewis.com/index.asp,7aa559be-3c07-442a-ba23-2393b03c6f1d,e19108cc-7d82-48bb-b59e-6f1a54b637d1,Streamline Cross-Platform Web-Readiness,8675,5,1
e903d321-d42e-4450-a16f-2899a7954aea,81327,/workbook/load,Succeeded,Invalid Request,2025-03-13T18:18:02,34,2d1aec53-768f-40cc-9e42-c6f53a059c2c,jennifernewton@smith.com,Explorer,222.90.173.48,GET,https://ferguson.net/index/,81b858d7-c5fd-45ce-a260-565ad27717f3,tags/main/wp-content,backgrounder,732d7be3-5557-463c-982b-0e17d3eceef3,14324da4-3916-41be-a5ce-904aac82fa12,castillo-moran.net,support-nation,e907ce2a-eea6-49d7-a04b-3f412a8dcdbc,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),4957a309-de57-4b60-972e-1a04b4bbaed9,Front-line tangible open architecture,http://conrad.info/posts/category/posts/category.php,f3a52357-cb67-4f06-b9e5-5501f3daa760,dee05cc2-9d9c-4927-95ac-557fa8413e97,Deliver Strategic Eyeballs,1493,60,1
e59305a9-5738-4198-af71-1151b7348966,71168,/vizql/welcome,Succeeded,,2025-03-06T06:54:16,92,5aec93d8-b443-4dbf-9a8b-8e4bb2c3a5c2,xmolina@gmail.com,Viewer,87.97.194.196,PUT,https://www.knox.com/faq/,08d5cb5c-f153-4966-874c-040d1c20d0be,tags,dataserver,ab1adf4f-0318-4c04-b163-a710b76cacf3,117fc119-9c07-43a7-8a5c-fdc0644d4e2a,cruz.com,course-relationship,59f0a057-3ebc-4220-93bb-89bbb6678834,Mozilla/5.0 (Android 5.1.1; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,32d69003-9f40-4ce8-9535-3cfa547423bb,Stand-alone exuding open architecture,https://www.banks-white.com/,196f95e3-7602-4eba-bce2-0317ae973b0c,d2ce4752-cb3b-48b2-9c1d-4b24b73a9749,Monetize Cutting-Edge Models,6611,52,7
63c8ace5-06ef-4897-b0ac-b18425ba98b8,30494,/workbook/load,Succeeded,Invalid Request,2025-04-03T23:06:42,66,0cc58bd9-e7ea-4326-924b-33c5d4a4bcb8,gstokes@gmail.com,Viewer,50.8.53.207,GET,https://www.mays.com/,1b4cbc89-1a6d-4e5a-a9dd-008e0ac85bc4,app/tags,dataserver,989a57e0-280a-4a19-9478-038ac3b6041f,e290fe9f-bdfd-4105-83df-2a73a8abfd4e,weeks.net,consider-actually,94c75c6c-e3b9-4a29-b214-35af2de51e44,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.6x9859.0 Mobile/42L310 Safari/533.2",d14e67a3-2dbe-4672-9a15-b872c49ceb9b,User-centric multi-tasking website,https://www.cross.com/search/,1f33c188-746e-46df-ad71-337eb24f145d,4a55d65c-1f9d-46c7-a1c9-1c82010d2824,Utilize Bleeding-Edge Deliverables,8365,82,13
f41eee2d-d2a5-4b1d-a10c-2a0507c8df07,45972,/vizql/welcome,Failed,,2025-04-04T03:06:16,61,3c7fd72e-0b5f-4d3b-8de2-a07b6f235438,rachel77@schultz.net,Explorer,38.41.6.111,POST,http://www.moyer.biz/category/about.html,7666262f-a8c4-4654-9f07-969dd8f71360,tags/categories/list,vizqlserver,ab33fafc-11ed-40d4-9562-acc39a954db7,c40d3342-b12a-42c0-b47b-1fc651dcd203,miller.biz,either-relate,849ed1b4-dfb3-4eff-aace-59a340feab84,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),eb5cc6a2-901a-443b-9e7a-4c581976e409,Future-proofed mission-critical info-mediaries,https://www.kelly.org/categories/about.htm,40a7601d-5e02-44bd-8e49-32e2bc352719,ab723a47-e447-434e-9a48-3900ebdbe991,Deploy One-To-One Schemas,4031,56,1
6fa22f14-390b-4d21-b794-743dc025247f,31758,/workbook/load,Succeeded,Timeout,2025-03-30T17:24:04,3,edd1ea6c-f576-4799-a2d4-d1d46452adac,ylyons@king-smith.net,Explorer,83.116.181.244,PUT,https://vazquez.biz/homepage.htm,007f2124-29fa-495a-b377-3cd46dd2ffa9,categories,vizqlserver,9fa964c3-a6df-4c83-a05c-31b5200150a7,f4c7142c-1074-48a8-ab85-508c9887b4b5,jones-hall.net,century-city,44878463-069c-4cef-9a1d-e545838e8ab4,Mozilla/5.0 (Windows 98; Win 9x 4.90; af-ZA; rv:1.9.1.20) Gecko/2018-02-08 14:28:32 Firefox/3.8,3da4a18b-6447-4857-96e9-a635acc8e8d0,Team-oriented 6thgeneration forecast,https://www.gutierrez-watson.net/wp-content/privacy/,fa89e95e-3f78-4878-8e74-db70a1bbf385,713cfdd0-2895-4e15-bbbc-6efe9b5511e2,Scale Cross-Platform Channels,2542,60,2
52af03a8-f471-4c37-bf08-fadbc77a761e,88860,/workbook/load,Succeeded,,2025-03-25T13:27:35,75,ac280076-e111-4715-9ddc-c31710338e88,paula89@hotmail.com,Viewer,25.53.135.255,POST,https://hardy-hatfield.com/homepage/,fb4161b1-95c0-4b20-b2d3-c576b327e939,posts,dataserver,ed3a59f4-20c8-4530-9c36-2960ce6aed3e,fb9651e7-d630-431c-b101-ff5cc515a54a,cline.com,security-win,8c480e04-b269-4ef7-bbc7-84c447c11e8f,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.2.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.2.4",790d53ce-b373-4ec5-82d9-13b0f32895ec,Automated user-facing Internet solution,http://www.leon.net/,461245e1-7932-41e9-be8a-89e2aec60515,06b6b467-635e-4e76-b913-c0f25a26885a,Orchestrate Dynamic Channels,6681,41,13
a2d472bd-6bad-4560-a446-9adf3a9c04ca,27707,/dataserver/query,Succeeded,Invalid Request,2025-04-02T00:38:34,46,22b29f8b-57a6-45cb-8bb4-511a59229e7d,courtney34@yahoo.com,Creator,173.199.27.48,GET,https://www.walker-wagner.info/register.php,e06d2031-6898-42ae-b7dc-eb65f0eb3bbe,explore/blog,dataserver,d7f8406b-ed1e-4f63-82fe-dece48f67508,07c822b1-16fa-4ffb-9005-6475a96aadeb,bradley.com,ago-personal-agent,d856b6a2-1dc8-4f15-a71f-0db1f9cf5488,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/14.0.818.0 Safari/533.1",d7afe560-c60b-47f2-82e1-b3d23dab1894,Pre-emptive heuristic secured line,https://www.schmidt.info/search/,440ba2ce-9687-435c-8c80-71870e172080,60d61c69-c6eb-4ab2-90d2-744f4ba1eeb3,Revolutionize 24/365 Architectures,3510,8,5
46991d40-83cb-4350-81ed-2c7ea96620e2,15614,/dataserver/query,Succeeded,Timeout,2025-03-24T12:33:58,45,8ea0368a-a35a-4eab-9f98-127108f9ced2,stephen13@hanson-hamilton.info,Viewer,101.132.254.48,PUT,https://guerrero-rasmussen.biz/list/login.htm,1bdbfbef-814f-4933-956a-47b55f4e23bc,list/tags,vizqlserver,69bd80c0-0ec0-42dc-b902-2326016d99ab,fce53b49-101b-4137-a45f-4d182c63a1c2,williams-leonard.com,company-other,3b796837-aea4-4c30-9e21-63f511e920cd,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),13847a27-230f-4e3c-aaa5-0e6d1b2a4e9d,Visionary executive intranet,http://www.stafford.net/faq/,bac97fcb-f128-4bb8-ad20-3365f9d96ed3,e99f2613-a039-4bdc-b978-6553186cd67f,Brand Back-End Supply-Chains,9246,48,7
4dc58a49-fc16-48b6-bbb7-116cef1c6b02,87664,/vizql/welcome,Succeeded,Timeout,2025-03-17T23:03:34,48,b03bde8c-95df-4b45-a4cf-68a6ef9d7921,pinedarichard@gmail.com,Creator,157.25.50.135,POST,https://www.nielsen-keller.com/tag/tags/explore/category/,29fe4880-a9cf-4095-b84e-ae7b3278c3ec,tags/tag/posts,backgrounder,ec382a87-3aca-413d-95f6-e81e55c7f9bc,b52e0b4b-2ce6-4056-85ed-75e54cc6f311,stevens.com,scene-perform-glass,958f2dfc-7f49-4ee4-9f62-3d5a454c017a,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.888.0 Safari/533.2",a23c8a33-deb9-44d8-bc45-a9e2b87c7f0a,Triple-buffered analyzing success,http://www.smith.com/author/,96a279e6-acff-457c-b380-c5fe7fa0ab78,2ff4168f-6967-4dca-a9a0-2e8f5a06a2bd,Morph Cutting-Edge Schemas,1690,48,5
12fbcbf6-8f85-41da-8f61-e0e74f3b4dca,48585,/dataserver/query,Failed,,2025-03-30T12:22:39,90,c321e67e-3a2d-4e7b-bdc3-a168873176de,morgansarah@rodriguez-ortiz.com,Viewer,90.158.46.168,POST,http://kirby.com/wp-content/app/main/post.asp,fc5b4c0a-4b72-4202-9d2c-d30073d2bee1,posts,backgrounder,cca7d642-2ba7-4588-8b6d-14281bdff881,2a97dd99-2ab7-4f5a-b60e-162aaba0e932,ortega.com,class-republican,67b0ed21-2799-4d59-b567-71ed414cda3a,Opera/8.55.(X11; Linux x86_64; wae-CH) Presto/2.9.189 Version/11.00,2fb7006e-9430-44f7-8071-5ded0bd4ba00,Ergonomic radical synergy,https://www.martinez.info/faq/,a60e196b-e38b-4c52-8553-5db8ea915b9a,660cc85d-12a8-4daf-bd0d-07cb40916156,Facilitate Vertical Architectures,110,15,3
ccaef93b-ea26-415d-982c-2dc1efddf18b,12576,/workbook/load,Succeeded,Timeout,2025-03-23T01:48:05,13,84a50c4b-b77e-4e98-9443-3ba3189283bb,spham@kaufman-wood.net,Creator,194.212.13.230,POST,https://estrada.net/search/,b25015c1-6c70-46e7-a1c2-a3b7f39fd37e,explore/explore,vizqlserver,22d29cf4-702a-4b42-b44c-92ab269aa89c,3c380b88-ed89-4de9-9e10-345e947eb5b7,bridges.org,scientist-for-might,e89c3345-6692-4f9c-b944-6a1bdfedb6fa,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),e0d5a90e-3fc3-4770-804f-6b1cd0d6bbd1,De-engineered responsive budgetary management,https://www.howard.com/about/,e512f57f-e615-4d18-8aba-4b8f3733574d,eebc7cfe-1997-4ca1-b0ac-67bd0b64bc36,Exploit Customized Deliverables,4392,64,1
433f6d99-e1e8-4867-bde1-5b2d4aee6251,25489,/dataserver/query,Failed,Permission Denied,2025-03-15T06:19:56,16,498da10c-4eb2-48e0-b874-0d8eb8c8b426,kelseyjimenez@green.com,Viewer,9.28.224.208,GET,https://cole-jackson.com/explore/about.html,2c328aae-2b9c-4422-b47f-631e7a9b3266,blog/main/tags,backgrounder,d427189d-0cb7-4f65-9428-c68d15e025b0,31a9d193-1458-42f3-8b1a-03716c89aa82,valdez.com,lose-share,840da8a5-8908-478a-aa09-8b6a652b1e82,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/5.0 Safari/533.3.2",e6735f02-3f18-443f-a26d-9c63bb3c5c98,De-engineered fresh-thinking Graphical User Interface,https://www.acosta-henderson.net/search/list/list/homepage.php,8b0adcdf-5464-40c0-bb0a-e2a54765980a,e8fae155-2847-4d85-80cf-02a9bad8bf93,Architect Interactive Eyeballs,8444,35,3
0ba1b5e3-4f76-4bff-ab62-0ab15490edd4,90307,/workbook/load,Succeeded,Invalid Request,2025-03-26T10:43:14,28,a34db203-ffcd-40b4-a27a-2f028e1b24e3,pmontes@gmail.com,Creator,13.187.149.143,POST,http://ramirez-morales.com/tags/post/,c1450f77-372f-4ef4-8693-ee61779481e0,list,backgrounder,8708cf5d-38f8-49c3-aee5-671250750ca7,6a8935eb-3e20-435c-a5d5-11c8e021aa1d,goodwin.com,amount-bank-sing,1680ba9a-5628-4194-8a6d-caba26104222,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),a536d5a5-1ae6-41a7-875d-14a1305fe0ef,Programmable needs-based definition,https://hodge.org/search/list/main.html,238c3aa6-aea8-42f9-8f5d-1f37628e79e5,35d2ae32-87f3-4dbb-8fb7-c32a84e5340c,Synergize Compelling Technologies,6673,83,12
bb12d65d-39f9-4f63-88af-59b6159aea14,21531,/workbook/load,Failed,Timeout,2025-03-12T08:36:21,2,080a4ac0-04f9-4c07-81e3-eb9ee0bf0007,zbecker@gmail.com,Creator,140.110.209.7,POST,https://torres.com/search/,cb2473fc-a91c-4fa7-8326-ba62c7d3affb,categories/blog/explore,backgrounder,5e72b843-db1c-473d-9cdb-5ef718525a17,b5b2651e-e5e0-43fd-a512-91995636766c,sheppard-long.biz,trade-world-soon,c34b835a-edb8-4b4c-8049-22a3c2af157a,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),079ac44c-b8c8-46f5-8b75-1780cfd5e6f4,Switchable neutral functionalities,http://www.ballard.com/,fc4ead5f-a6be-458b-adb4-bcf41bb3e938,19df5c70-2063-4838-a0ca-ebf8321840fb,Productize Killer Convergence,1161,13,2
39348877-2939-4960-98ae-f94b8e1c2b2f,15941,/workbook/load,Failed,,2025-03-18T16:57:53,86,66111d40-4d73-4e07-924c-d16a9c595d77,halexander@hotmail.com,Explorer,167.158.108.112,POST,http://graham.biz/,5b73c96e-5f10-4d6e-be07-3ca10b330466,posts/app/categories,dataserver,18df17cc-8258-47fb-b84a-cc4ff7e9febe,738415cd-37d6-418e-b382-a5526d8dd2ab,garcia.com,meet-several,079a0bad-bd91-4001-bd97-4f6746500ba7,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0),1d8dc5de-607c-4f71-92eb-ff344181ea14,Synergized cohesive hierarchy,http://james.biz/,e1b474a0-17a5-467f-95ba-567acb278d8c,5a258bf6-2a3a-4268-bcc1-affb7bc4eeab,Repurpose Efficient Action-Items,9890,96,15
530fb18e-06cf-4423-b2ba-96e33af52695,81876,/dataserver/query,Failed,Permission Denied,2025-03-17T23:32:49,88,88d837dc-046e-452a-a90e-26e3c2d17494,erin03@gilmore-nash.com,Viewer,8.90.47.205,GET,http://www.anderson-miller.com/index/,9e6caeca-b884-427e-83ad-a41df7d7cbe8,tag/wp-content,dataserver,b8bd3c8b-c41b-4175-b30a-6489da652817,fe4df4df-4cf7-4500-9b9a-a38d53a8256b,davis-bryan.biz,wide-report,db4275ba-86ec-4995-96e9-aba81ef97052,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8 rv:4.0; ss-ZA) AppleWebKit/533.34.6 (KHTML, like Gecko) Version/5.1 Safari/533.34.6",7cae3f11-c841-4f4a-9782-5ac6c2506721,Persistent context-sensitive ability,https://owens.com/terms/,82f76c1f-13aa-42bf-9b04-d750c7f57dac,66ef9c78-344b-4ebf-a2f3-1250cb4bdd80,Unleash Compelling Info-Mediaries,6406,16,9
755c50b3-3ff3-4722-9ef9-9cecafd7aac4,50474,/workbook/load,Succeeded,Permission Denied,2025-03-15T17:28:27,24,e6335aaf-eabe-49a3-8cf9-a6b8f61e78ee,iwalker@lewis.com,Viewer,18.240.248.9,GET,http://www.collins.com/,e29eb8c0-4784-4c3f-b311-b20c50be5a5d,posts/wp-content,vizqlserver,8dba25d4-6148-4fc2-ba07-3d4a580ef128,273b24e2-55ad-4a75-9f71-c4504cb99673,moore-west.com,spend-fine-southern,e0fcde14-46df-442b-b019-44ffd62a8dac,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),2788c14b-d674-464d-b8a8-3c0f5b5f6270,Face-to-face transitional throughput,http://www.johnson.biz/blog/category/tag/author/,52da35f2-3662-4785-8f20-d1c8b84d9346,9ce9ca0d-527f-46ee-9d9d-49b78209af2c,Transition Sticky Architectures,6852,92,4
e05353a7-479c-45e9-a6a4-59ab80b44fc5,38545,/dataserver/query,Succeeded,,2025-03-10T14:35:58,56,972ce05d-6dd9-4a11-9039-c12a7870282d,jacqueline43@brooks.org,Explorer,106.195.174.14,GET,https://www.johnson.net/home/,a0c048eb-8c62-499e-bed0-ee5d2513afb3,wp-content/main/main,vizqlserver,be5ca2fb-f138-4aff-8b8c-91efad7cb28c,cdb69609-c240-4f6b-964a-512eccf702bf,snyder.com,deal-learn-pm-ball,d219abef-7992-4bb2-89e2-8584599f20ca,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.30.2 (KHTML, like Gecko) Version/4.0 Safari/532.30.2",38d400e7-45c9-4d9c-9c7f-dcaf3f5ce894,Function-based tertiary encryption,https://www.harvey.com/,cb627802-2130-40f7-a6b0-d9b7807ec474,910ca7d9-788c-4b73-b5b7-d85b8222bd39,Innovate Cross-Media Communities,1586,30,10
db8c6191-f402-4862-9e59-3980c974f914,37356,/vizql/welcome,Failed,Timeout,2025-03-14T13:06:42,52,a44d8903-8c6e-4814-9712-95c6a4df194f,mhunter@gmail.com,Creator,56.120.37.203,POST,http://www.gonzales.info/,3a8a383a-4755-42a7-a97b-557fcf5c3316,tags/app/category,backgrounder,309fb36d-3b75-40cf-880d-62c52c9353ad,57a08506-980c-4a85-8265-45be60b6f740,stevens.com,economic-western,e3acfa7a-62da-45b2-8426-ab68d2ebbfba,Opera/9.83.(Windows NT 4.0; he-IL) Presto/2.9.169 Version/10.00,4f5b528b-bcdb-4a16-9f12-0d1056c86e6c,Organic foreground hardware,https://www.ramirez.com/main.htm,9a40a97c-f180-4354-b370-6aa8d4b372fa,f9d6177c-ba15-4999-97b0-3514308db74f,Mesh Efficient Deliverables,8960,38,5
742e9960-09da-401f-9969-98dadfbef191,93852,/workbook/load,Succeeded,Permission Denied,2025-03-27T06:21:28,70,ae9946e6-c259-4bd5-9c54-110312611c58,owolfe@moore-mcclure.com,Explorer,48.68.48.43,POST,https://www.jimenez.com/blog/app/main/,46997448-67a5-49df-84d0-3d7ab239cf62,app/blog,backgrounder,d90cdef5-881c-4b8a-b6aa-4d675f994fa8,5818bf88-b455-4f62-b91a-a30c5ba3431e,thomas.info,wonder-tell-and,f007decd-a731-4a5c-b156-96eb723ccebf,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.844.0 Safari/536.1",474739d5-843b-483e-aa8d-4c7b361db7be,Triple-buffered holistic contingency,https://www.hogan-anderson.com/blog/tag/register.html,d58b188a-3322-4a8b-b09a-81912d2ed72f,8a12dd80-eff9-4dd0-969d-0910dfad46bb,Monetize Viral Vortals,4411,68,6
73952cd9-7cf8-41e3-bbd0-b55b2ba3df74,36362,/vizql/welcome,Succeeded,Permission Denied,2025-03-08T05:09:26,98,30afb311-e782-4ade-bb6b-5bab6b0a6d10,sarahfleming@hotmail.com,Creator,207.166.65.29,POST,https://www.nelson-newton.com/wp-content/list/wp-content/author.html,e4955ec3-7fce-4c06-af73-acd174066181,main/categories,backgrounder,75719d77-4d34-4cfc-b3ec-da3d3e92c544,170aa9c2-72d2-4ace-9915-ce6d4246754e,lambert.com,picture-security,c4d356ed-e2f1-4aac-aeaf-5b87fe5b0578,Opera/8.85.(Windows NT 6.1; ik-CA) Presto/2.9.165 Version/11.00,d2b0123d-4253-423e-8750-2308f7128e02,Operative asynchronous help-desk,http://carrillo-griffin.biz/categories/blog/explore/search/,68e70169-904b-483e-8568-16af5a4794a1,bcc538cd-3a6b-428d-93c3-b4c2aa8f21b3,Expedite Impactful Communities,6141,80,13
65011406-cc11-4818-a26f-86ae9d7d2ef1,24040,/workbook/load,Failed,Permission Denied,2025-03-24T00:17:35,98,5cebb8f2-d290-42e2-93b6-cfbf536a478c,gomezemma@hotmail.com,Viewer,24.111.240.134,PUT,https://www.johnson.com/,e229b6be-990e-4b41-9475-741f5d044390,list/app,backgrounder,cbc4460d-5995-4aa4-9082-27b6e37f90c1,7d6b204e-5f6f-4145-bb98-6fbe84199a38,gray-williams.com,still-fly-all-drug,e604d6da-7c5f-4458-9629-1efeace4dfcc,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fil-PH) AppleWebKit/532.8.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.8.3",658ad3c0-8b29-4890-8d69-8a18f3ab9baf,Reactive non-volatile framework,http://www.cruz.com/search/,23c27151-91b3-4cb7-9096-023ea574d53f,9078a587-0bcb-4f7f-a43d-a3988bd32f35,Aggregate Revolutionary Roi,7599,82,1
355ce094-1762-4799-b82e-7a6a822a803b,47160,/dataserver/query,Failed,,2025-03-10T10:39:51,7,f90f7747-0c6b-4205-928b-84b700b0ddd9,mcdonaldjames@hotmail.com,Creator,98.176.66.78,PUT,https://mendoza.com/tag/tag/blog/terms/,20cfb2ac-db96-43e4-b1cc-890acc347471,tags,dataserver,e1695d30-3b8a-4d32-bb32-009bf0964625,f600181b-6c0a-4bce-9c33-6c2a0e6d76ed,cole.biz,society-middle,7851d035-3fad-4a2a-96c1-c286fd76bd07,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.847.0 Safari/535.0",16e6be91-8291-496b-8e0b-1a27c366ab86,Grass-roots even-keeled website,http://www.bolton.com/,337f9cf5-af0c-49f2-890e-bcbb0479b1d8,d8ccb3e8-5123-438c-9a8c-cd2b80111e7e,Utilize Out-Of-The-Box Action-Items,9671,11,4
b4107daa-13d1-4939-b02b-b15ec6cc7d2f,42698,/dataserver/query,Succeeded,Permission Denied,2025-03-18T00:22:08,60,b95bfdd3-4af1-415b-a8dd-c26f94384907,kentkristi@lopez.info,Creator,223.70.239.112,POST,http://grant-bruce.biz/,00cb493e-7fda-4279-8e58-113793d802ae,category/wp-content,vizqlserver,2d04589f-a768-47b4-a096-d306b3133562,a33a1527-8632-43ef-ad26-5abb6ec3acc9,moore.info,performance-capital,8f53f11c-2ca8-4ce2-99f5-54b783eb9539,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8; rv:1.9.2.20) Gecko/2019-09-21 23:03:18 Firefox/5.0,46bea04d-a354-4d91-8f14-0084c19cd09c,Stand-alone system-worthy budgetary management,http://duncan-wells.com/list/author.htm,d979b160-7e2f-4e83-bc7b-60180fb14427,2dfe68e0-f504-482a-baa8-df0c7ab4d6b0,Expedite Plug-And-Play Technologies,1813,50,14
d2148fa2-8930-4722-b317-874fa7a0c0fe,40956,/vizql/welcome,Failed,Invalid Request,2025-03-28T15:14:24,60,1c49b614-4d33-458a-9890-72f3719e5a4b,herrerarichard@yahoo.com,Explorer,187.221.151.203,GET,http://campbell.info/faq/,fb5841f5-9c00-44ef-bc4c-be2a3f07c20e,list,dataserver,9a0ba0b1-1eea-4bb5-aeb1-8ea4537888b6,26c9aa8f-31a2-435a-8370-38849a8fc38b,clay-townsend.com,course-dinner,fd95684a-333b-4a4f-be5a-f8dc14167c89,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/46.0.808.0 Safari/535.2",b60cf4fc-e997-4501-9043-4614be8d74a6,Open-source methodical complexity,http://hall.com/,af5e2cc4-09fb-4719-a780-c7c315c514d6,15a1705f-d98f-4895-a301-63bca7557172,Brand Next-Generation E-Services,7580,37,14
bd39e1b9-1e8e-41be-b88a-b9dc5eff9dda,39130,/dataserver/query,Failed,,2025-03-06T15:07:12,29,9e83868c-a86e-4404-80a2-9638249505f0,milleradrian@baker-barnes.com,Explorer,128.89.100.28,POST,http://mack.com/main/index.htm,261dc82e-ba00-4887-b510-e7996636a0a6,categories,backgrounder,84f2a964-cbbb-4764-a522-33b7430b8f1b,9db21364-f455-49a8-94df-0cc55aa33a59,butler.info,minute-executive,5b31df05-8569-4a3d-ab39-8e3566236540,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; unm-US) AppleWebKit/533.27.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.27.1",53c9db52-110e-4118-b397-2caac69289ef,Function-based methodical paradigm,http://grant.net/author/,3242157b-f8b9-41a2-85b8-cbb7f1ced4d0,02fcd80b-d1be-41f5-b6c4-2e39b650df37,Orchestrate Innovative Architectures,3937,81,1
778e697c-7c2e-4ed5-b738-70ecc44e99c1,23258,/dataserver/query,Failed,Permission Denied,2025-03-26T03:34:25,18,17b2d1b3-d6ae-44c0-8717-1929a6d218dd,lisa94@gmail.com,Viewer,39.224.51.18,PUT,http://www.griffith.com/,4b9ca758-d0f4-4661-a458-cf57622a64ce,explore/blog,backgrounder,95cde563-df2d-4547-abc0-29b67d1aa37c,77eb2dc0-7ff4-429a-9237-1a2f2339b8df,williams.com,common-skill,fa9c8370-3041-43ea-aea0-705a5f67eee3,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1 rv:5.0; is-IS) AppleWebKit/534.34.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.34.2",d6b0fbe2-102c-4717-b559-cb2b5333d844,Upgradable homogeneous data-warehouse,http://blevins.com/homepage.php,c5ba87a5-ab58-464e-ac05-d55e59bcb5d3,c8d1d1a7-3cac-4d98-8607-b07119557d49,Generate Back-End Web-Readiness,7053,57,11
d1a79adc-9893-4241-9c10-7de5c3d6ec14,31342,/dataserver/query,Succeeded,Permission Denied,2025-03-24T20:50:00,84,4557715d-f21c-456f-b5ea-0d3ec3208598,aporter@long.com,Explorer,74.164.84.145,GET,http://moyer.com/search/list/category/faq.html,3447762f-23d7-4b64-8e12-65b119281991,explore/posts,vizqlserver,e1aa4f94-219e-49e7-8a22-7e32ce8f5a2c,64ddd093-ac3a-43dd-8685-8387d9dea0c6,black-martin.com,knowledge-movement,b5ab31cf-6f64-4bac-8d26-4d521faa8731,Opera/8.53.(X11; Linux i686; ln-CD) Presto/2.9.183 Version/10.00,f5c3139c-027f-4a23-b1f3-8741e139c1a1,Realigned zero-defect protocol,http://www.barnett.com/privacy/,507a4e0f-65b2-4ee2-8ee0-661978cda879,3026b25f-449f-42e3-8d9c-6647243e16e2,Disintermediate Intuitive Models,5081,79,3
